Transmittal ID,Transmittal Type,Employee From,Department From,Employee To,Department To,Transaction Date,Transaction Time,Received By
122,2,31,DEPT5,4,DEPT3,"January 25, 2021",3:47:42 pm,
122,1,31,DEPT5,4,DEPT3,"January 25, 2021",3:57:18 pm,4
123,0,3,DEPT2,37,DEPT7,"January 22, 2021",12:06:22 pm,
123,1,3,DEPT2,37,DEPT7,"January 22, 2021",12:08:29 pm,37
123,2,37,DEPT7,20,DEPT2,"January 22, 2021",6:26:38 pm,
123,1,37,DEPT7,20,DEPT2,"January 25, 2021",2:35:49 pm,20
124,0,36,DEPT6,37,DEPT7,"January 22, 2021",3:34:50 pm,
124,1,36,DEPT6,37,DEPT7,"January 22, 2021",3:37:42 pm,37
125,0,37,DEPT7,36,DEPT6,"January 22, 2021",6:22:21 pm,
125,1,37,DEPT7,36,DEPT6,"January 25, 2021",8:48:49 am,36
127,0,37,DEPT7,36,DEPT6,"January 22, 2021",6:23:13 pm,
127,1,37,DEPT7,36,DEPT6,"January 25, 2021",8:48:57 am,36
128,0,28,DEPT6,5,DEPT3,"January 25, 2021",8:49:16 am,
128,1,28,DEPT6,5,DEPT3,"January 25, 2021",9:34:29 am,5
129,0,28,DEPT6,5,DEPT3,"January 25, 2021",8:49:16 am,
129,1,28,DEPT6,5,DEPT3,"January 25, 2021",9:34:38 am,5
130,0,37,DEPT7,,DEPT6,"January 25, 2021",9:00:20 am,
130,1,37,DEPT7,,DEPT6,"January 25, 2021",9:27:15 am,35
130,3,37,DEPT7,,DEPT6,"January 26, 2021",2:36:32 pm,35
131,0,36,DEPT6,37,DEPT7,"January 25, 2021",9:00:46 am,
131,1,36,DEPT6,37,DEPT7,"January 25, 2021",9:10:45 am,37
132,0,37,DEPT7,,DEPT6,"January 25, 2021",9:03:56 am,
132,1,37,DEPT7,,DEPT6,"January 25, 2021",9:29:21 am,36
132,2,36,DEPT6,37,DEPT7,"January 27, 2021",9:14:08 am,
132,1,36,DEPT6,37,DEPT7,"January 27, 2021",9:23:40 am,37
132,3,36,DEPT6,37,DEPT7,"January 27, 2021",9:24:16 am,37
133,0,37,DEPT7,20,DEPT2,"January 25, 2021",9:10:01 am,
133,1,37,DEPT7,20,DEPT2,"January 25, 2021",9:24:11 am,20
134,0,37,DEPT7,20,DEPT2,"January 25, 2021",9:16:53 am,
134,1,37,DEPT7,20,DEPT2,"January 25, 2021",9:23:46 am,20
135,0,38,DEPT3,28,DEPT6,"January 25, 2021",9:31:58 am,
135,1,38,DEPT3,28,DEPT6,"January 25, 2021",9:34:10 am,28
135,2,28,DEPT6,38,DEPT3,"January 25, 2021",1:17:12 pm,
135,1,28,DEPT6,38,DEPT3,"January 25, 2021",1:18:31 pm,38
136,0,35,DEPT6,5,DEPT3,"January 25, 2021",9:34:59 am,
136,1,35,DEPT6,5,DEPT3,"January 25, 2021",9:36:05 am,5
139,0,8,DEPT3,,DEPT1,"January 25, 2021",10:48:46 am,
139,1,8,DEPT3,,DEPT1,"January 25, 2021",10:52:05 am,2
139,2,2,DEPT1,,DEPT4,"January 25, 2021",11:24:07 am,
139,1,2,DEPT1,,DEPT4,"January 25, 2021",11:24:51 am,10
140,0,28,DEPT6,9,DEPT4,"January 25, 2021",11:48:16 am,
140,1,28,DEPT6,9,DEPT4,"January 25, 2021",12:15:22 pm,9
140,2,9,DEPT4,35,DEPT6,"January 25, 2021",1:33:23 pm,
140,1,9,DEPT4,35,DEPT6,"January 25, 2021",2:12:29 pm,35
140,2,35,DEPT6,36,DEPT6,"January 25, 2021",2:12:44 pm,
140,1,35,DEPT6,36,DEPT6,"January 25, 2021",2:13:24 pm,36
142,0,11,DEPT4,35,DEPT6,"January 25, 2021",1:22:03 pm,
142,1,11,DEPT4,35,DEPT6,"January 25, 2021",1:25:38 pm,35
143,0,3,DEPT2,35,DEPT6,"January 25, 2021",1:50:15 pm,
143,1,3,DEPT2,35,DEPT6,"January 26, 2021",10:24:41 am,35
143,2,35,DEPT6,3,DEPT2,"January 26, 2021",10:25:33 am,
143,1,35,DEPT6,3,DEPT2,"January 26, 2021",4:43:17 pm,3
144,0,3,DEPT2,35,DEPT6,"January 25, 2021",1:50:15 pm,
144,1,3,DEPT2,35,DEPT6,"January 26, 2021",10:24:58 am,35
144,2,35,DEPT6,3,DEPT2,"January 26, 2021",10:25:20 am,
144,1,35,DEPT6,3,DEPT2,"January 26, 2021",4:43:12 pm,3
145,0,3,DEPT2,35,DEPT6,"January 25, 2021",1:50:15 pm,
145,1,3,DEPT2,35,DEPT6,"January 25, 2021",2:12:04 pm,35
146,0,17,DEPT4,4,DEPT3,"January 25, 2021",2:10:05 pm,
146,1,17,DEPT4,4,DEPT3,"January 25, 2021",2:10:52 pm,4
148,0,10,DEPT4,35,DEPT6,"January 25, 2021",2:16:50 pm,
148,1,10,DEPT4,35,DEPT6,"January 25, 2021",2:28:31 pm,35
149,0,10,DEPT4,35,DEPT6,"January 25, 2021",2:27:53 pm,
149,1,10,DEPT4,35,DEPT6,"January 25, 2021",2:28:40 pm,35
152,0,36,DEPT6,37,DEPT7,"January 25, 2021",2:57:54 pm,
152,1,36,DEPT6,37,DEPT7,"January 25, 2021",3:12:13 pm,37
153,0,20,DEPT2,37,DEPT7,"January 25, 2021",2:58:48 pm,
153,1,20,DEPT2,37,DEPT7,"January 25, 2021",3:11:46 pm,37
153,2,37,DEPT7,20,DEPT2,"January 27, 2021",5:43:45 pm,
153,1,37,DEPT7,20,DEPT2,"January 28, 2021",11:49:23 am,20
154,0,5,DEPT3,4,DEPT3,"January 25, 2021",3:21:47 pm,
154,1,5,DEPT3,4,DEPT3,"January 25, 2021",3:23:42 pm,4
155,0,5,DEPT3,4,DEPT3,"January 25, 2021",3:21:47 pm,
155,1,5,DEPT3,4,DEPT3,"January 25, 2021",3:25:34 pm,4
156,0,5,DEPT3,4,DEPT3,"January 25, 2021",3:21:47 pm,
156,1,5,DEPT3,4,DEPT3,"January 25, 2021",3:25:10 pm,4
157,0,5,DEPT3,4,DEPT3,"January 25, 2021",3:21:47 pm,
157,1,5,DEPT3,4,DEPT3,"January 25, 2021",3:25:42 pm,4
158,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
158,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:51:35 pm,37
159,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
159,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:55:35 pm,37
160,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
160,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:57:30 pm,37
161,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
161,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:57:39 pm,37
162,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
162,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:58:06 pm,37
163,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
163,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:58:16 pm,37
164,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
164,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:58:45 pm,37
165,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
165,1,35,DEPT6,37,DEPT7,"January 25, 2021",3:59:07 pm,37
166,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
166,1,35,DEPT6,37,DEPT7,"January 25, 2021",4:00:21 pm,37
167,0,35,DEPT6,37,DEPT7,"January 25, 2021",3:26:28 pm,
167,1,35,DEPT6,37,DEPT7,"January 25, 2021",4:00:40 pm,37
168,0,3,DEPT2,35,DEPT6,"January 25, 2021",3:27:29 pm,
168,1,3,DEPT2,35,DEPT6,"January 26, 2021",10:24:53 am,35
168,2,35,DEPT6,37,DEPT7,"January 26, 2021",2:08:54 pm,
168,1,35,DEPT6,37,DEPT7,"January 26, 2021",2:09:59 pm,37
168,2,37,DEPT7,,DEPT2,"January 27, 2021",9:10:14 am,
168,2,37,DEPT7,,DEPT6,"January 27, 2021",9:10:37 am,
168,1,37,DEPT7,,DEPT6,"January 27, 2021",9:56:58 am,28
169,0,5,DEPT3,28,DEPT6,"January 25, 2021",3:44:35 pm,
169,1,5,DEPT3,28,DEPT6,"January 25, 2021",3:56:43 pm,28
169,3,5,DEPT3,28,DEPT6,"January 28, 2021",10:14:35 am,28
170,0,31,DEPT5,11,DEPT4,"January 25, 2021",3:50:55 pm,
170,1,31,DEPT5,11,DEPT4,"January 25, 2021",3:51:58 pm,11
171,0,4,DEPT3,,DEPT2,"January 25, 2021",4:25:03 pm,
171,1,4,DEPT3,,DEPT2,"January 26, 2021",1:07:42 pm,20
172,0,4,DEPT3,29,DEPT4,"January 25, 2021",4:47:13 pm,
172,1,4,DEPT3,29,DEPT4,"January 25, 2021",4:51:59 pm,29
173,0,28,DEPT6,20,DEPT2,"January 25, 2021",5:13:17 pm,
173,1,28,DEPT6,20,DEPT2,"January 26, 2021",5:10:01 pm,20
174,0,31,DEPT5,29,DEPT4,"January 25, 2021",5:18:02 pm,
175,0,36,DEPT6,37,DEPT7,"January 25, 2021",7:03:03 pm,
175,1,36,DEPT6,37,DEPT7,"January 25, 2021",7:04:59 pm,37
175,2,37,DEPT7,36,DEPT6,"January 26, 2021",1:18:09 pm,
175,1,37,DEPT7,36,DEPT6,"January 26, 2021",1:42:00 pm,36
176,0,36,DEPT6,37,DEPT7,"January 25, 2021",7:03:03 pm,
176,1,36,DEPT6,37,DEPT7,"January 25, 2021",7:05:43 pm,37
177,0,35,DEPT6,9,DEPT4,"January 26, 2021",10:26:31 am,
177,1,35,DEPT6,9,DEPT4,"January 26, 2021",3:30:51 pm,9
177,2,9,DEPT4,28,DEPT6,"January 26, 2021",5:08:37 pm,
177,1,9,DEPT4,28,DEPT6,"January 26, 2021",5:10:45 pm,28
178,0,4,DEPT3,11,DEPT4,"January 26, 2021",11:24:11 am,
178,1,4,DEPT3,11,DEPT4,"January 26, 2021",11:36:01 am,11
179,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
179,0,36,DEPT6,,DEPT6,"January 26, 2021",11:44:19 am,
179,1,36,DEPT6,,DEPT6,"January 26, 2021",11:58:44 am,28
180,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
180,0,36,DEPT6,,DEPT6,"January 26, 2021",1:15:09 pm,
180,1,36,DEPT6,,DEPT6,"January 26, 2021",1:18:17 pm,28
181,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
181,0,36,DEPT6,,DEPT6,"January 26, 2021",1:15:22 pm,
181,1,36,DEPT6,,DEPT6,"January 26, 2021",1:18:29 pm,28
182,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
182,0,36,DEPT6,,DEPT6,"January 26, 2021",1:15:29 pm,
182,1,36,DEPT6,,DEPT6,"January 26, 2021",1:17:48 pm,28
182,2,28,DEPT6,10,DEPT4,"January 27, 2021",9:18:10 am,
182,1,28,DEPT6,10,DEPT4,"January 27, 2021",3:40:29 pm,10
183,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
183,0,36,DEPT6,,DEPT6,"January 26, 2021",1:15:37 pm,
183,1,36,DEPT6,,DEPT6,"January 26, 2021",1:18:41 pm,28
184,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
184,0,36,DEPT6,,DEPT6,"January 26, 2021",1:16:25 pm,
184,1,36,DEPT6,,DEPT6,"January 26, 2021",1:18:00 pm,28
185,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
185,1,36,DEPT6,35,DEPT6,"January 26, 2021",11:50:44 am,35
186,0,36,DEPT6,35,DEPT6,"January 26, 2021",11:43:23 am,
186,0,36,DEPT6,,DEPT6,"January 26, 2021",1:15:45 pm,
186,1,36,DEPT6,,DEPT6,"January 26, 2021",1:19:44 pm,28
188,0,36,DEPT6,,DEPT6,"January 26, 2021",11:46:17 am,
188,1,36,DEPT6,,DEPT6,"January 26, 2021",11:57:02 am,28
189,0,36,DEPT6,,DEPT6,"January 26, 2021",11:48:17 am,
189,1,36,DEPT6,,DEPT6,"January 26, 2021",11:54:51 am,28
190,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
190,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:09:36 pm,20
191,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
191,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:11 pm,20
192,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
192,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:17 pm,20
193,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
193,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:40 pm,20
194,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
194,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:33 pm,20
195,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
195,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:47 pm,20
196,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
196,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:08:56 pm,20
197,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
197,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:09:07 pm,20
198,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
198,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:09:14 pm,20
199,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
199,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:09:23 pm,20
200,0,36,DEPT6,20,DEPT2,"January 26, 2021",11:56:34 am,
200,1,36,DEPT6,20,DEPT2,"January 26, 2021",1:09:28 pm,20
201,0,36,DEPT6,,DEPT3,"January 26, 2021",11:57:04 am,
201,1,36,DEPT6,,DEPT3,"January 26, 2021",12:00:24 pm,5
201,2,5,DEPT3,4,DEPT3,"January 26, 2021",2:35:08 pm,
201,1,5,DEPT3,4,DEPT3,"January 26, 2021",2:36:48 pm,4
202,0,37,DEPT7,36,DEPT6,"January 26, 2021",1:40:45 pm,
202,1,37,DEPT7,36,DEPT6,"January 26, 2021",3:56:31 pm,36
203,0,37,DEPT7,36,DEPT6,"January 26, 2021",1:41:48 pm,
203,1,37,DEPT7,36,DEPT6,"January 26, 2021",3:56:37 pm,36
204,0,37,DEPT7,36,DEPT6,"January 26, 2021",1:44:17 pm,
204,1,37,DEPT7,36,DEPT6,"January 26, 2021",3:56:47 pm,36
205,0,37,DEPT7,36,DEPT6,"January 26, 2021",1:45:07 pm,
205,1,37,DEPT7,36,DEPT6,"January 26, 2021",3:56:25 pm,36
206,0,5,DEPT3,28,DEPT6,"January 26, 2021",2:13:02 pm,
206,1,5,DEPT3,28,DEPT6,"January 26, 2021",2:16:34 pm,28
206,2,28,DEPT6,9,DEPT4,"January 26, 2021",5:02:52 pm,
206,1,28,DEPT6,9,DEPT4,"January 26, 2021",5:11:09 pm,9
206,2,9,DEPT4,37,DEPT7,"January 26, 2021",5:16:00 pm,
206,1,9,DEPT4,37,DEPT7,"January 26, 2021",5:30:25 pm,37
206,2,37,DEPT7,,DEPT3,"January 27, 2021",9:21:29 am,
206,1,37,DEPT7,,DEPT3,"January 27, 2021",9:30:12 am,5
206,2,5,DEPT3,4,DEPT3,"January 28, 2021",5:18:28 pm,
206,1,5,DEPT3,4,DEPT3,"January 29, 2021",2:41:51 pm,4
207,0,5,DEPT3,28,DEPT6,"January 26, 2021",2:13:02 pm,
207,1,5,DEPT3,28,DEPT6,"January 26, 2021",2:16:16 pm,28
207,2,28,DEPT6,9,DEPT4,"January 26, 2021",5:03:36 pm,
207,1,28,DEPT6,9,DEPT4,"January 26, 2021",5:10:46 pm,9
207,2,9,DEPT4,,DEPT3,"January 26, 2021",5:16:30 pm,
207,1,9,DEPT4,,DEPT3,"January 26, 2021",5:31:21 pm,4
208,0,5,DEPT3,28,DEPT6,"January 26, 2021",2:13:02 pm,
208,1,5,DEPT3,28,DEPT6,"January 26, 2021",2:16:02 pm,28
208,2,28,DEPT6,9,DEPT4,"January 26, 2021",5:03:14 pm,
208,1,28,DEPT6,9,DEPT4,"January 26, 2021",5:10:57 pm,9
208,2,9,DEPT4,,DEPT3,"January 26, 2021",5:16:19 pm,
208,1,9,DEPT4,,DEPT3,"January 26, 2021",5:31:26 pm,4
209,0,5,DEPT3,28,DEPT6,"January 26, 2021",2:13:02 pm,
209,1,5,DEPT3,28,DEPT6,"January 26, 2021",2:15:39 pm,28
209,2,28,DEPT6,9,DEPT4,"January 29, 2021",9:14:16 am,
209,1,28,DEPT6,9,DEPT4,"January 29, 2021",12:16:27 pm,9
210,0,20,DEPT2,37,DEPT7,"January 26, 2021",2:15:41 pm,
210,1,20,DEPT2,37,DEPT7,"January 26, 2021",2:18:27 pm,37
210,2,37,DEPT7,20,DEPT2,"January 27, 2021",5:25:00 pm,
210,1,37,DEPT7,20,DEPT2,"January 28, 2021",11:49:30 am,20
211,0,35,DEPT6,10,DEPT4,"January 26, 2021",2:37:18 pm,
211,1,35,DEPT6,10,DEPT4,"January 26, 2021",2:38:29 pm,10
212,0,36,DEPT6,37,DEPT7,"January 26, 2021",2:39:38 pm,
212,1,36,DEPT6,37,DEPT7,"January 26, 2021",3:15:58 pm,37
212,2,37,DEPT7,15,DEPT6,"January 27, 2021",5:16:31 pm,
212,1,37,DEPT7,15,DEPT6,"January 29, 2021",8:52:17 am,15
213,0,36,DEPT6,37,DEPT7,"January 26, 2021",3:03:16 pm,
213,1,36,DEPT6,37,DEPT7,"January 26, 2021",3:15:36 pm,37
214,0,38,DEPT3,28,DEPT6,"January 26, 2021",4:25:24 pm,
214,1,38,DEPT3,28,DEPT6,"January 26, 2021",4:27:46 pm,28
214,2,28,DEPT6,38,DEPT3,"January 26, 2021",4:36:28 pm,
214,1,28,DEPT6,38,DEPT3,"January 26, 2021",4:37:22 pm,38
215,0,36,DEPT6,37,DEPT7,"January 26, 2021",4:43:49 pm,
215,1,36,DEPT6,37,DEPT7,"January 26, 2021",4:45:26 pm,37
216,0,3,DEPT2,37,DEPT7,"January 26, 2021",4:44:27 pm,
216,1,3,DEPT2,37,DEPT7,"January 26, 2021",4:51:17 pm,37
216,2,37,DEPT7,13,DEPT5,"January 27, 2021",9:20:30 am,
216,1,37,DEPT7,13,DEPT5,"January 27, 2021",9:36:04 am,13
217,0,3,DEPT2,37,DEPT7,"January 26, 2021",4:44:27 pm,
217,1,3,DEPT2,37,DEPT7,"January 26, 2021",5:13:45 pm,37
217,3,3,DEPT2,37,DEPT7,"February 02, 2021",8:54:14 am,37
218,0,28,DEPT6,9,DEPT4,"January 26, 2021",5:05:14 pm,
218,1,28,DEPT6,9,DEPT4,"January 26, 2021",5:09:14 pm,9
218,2,9,DEPT4,37,DEPT7,"January 26, 2021",5:16:55 pm,
218,1,9,DEPT4,37,DEPT7,"January 26, 2021",5:30:49 pm,37
218,2,37,DEPT7,,DEPT6,"January 29, 2021",9:37:12 am,
218,1,37,DEPT7,,DEPT6,"January 29, 2021",9:51:40 am,35
219,0,10,DEPT4,28,DEPT6,"January 26, 2021",5:08:42 pm,
219,1,10,DEPT4,28,DEPT6,"January 26, 2021",5:10:38 pm,28
219,2,28,DEPT6,37,DEPT7,"January 27, 2021",8:58:00 am,
219,1,28,DEPT6,37,DEPT7,"January 27, 2021",9:41:44 am,37
219,2,37,DEPT7,,DEPT4,"February 04, 2021",8:47:10 am,
219,1,37,DEPT7,,DEPT4,"February 04, 2021",8:53:36 am,17
220,0,20,DEPT2,37,DEPT7,"January 26, 2021",5:12:20 pm,
220,1,20,DEPT2,37,DEPT7,"January 26, 2021",5:31:56 pm,37
220,2,37,DEPT7,20,DEPT2,"January 27, 2021",9:09:39 am,
220,1,37,DEPT7,20,DEPT2,"January 28, 2021",11:49:38 am,20
221,0,20,DEPT2,37,DEPT7,"January 26, 2021",5:12:20 pm,
221,1,20,DEPT2,37,DEPT7,"January 26, 2021",5:32:06 pm,37
221,2,37,DEPT7,20,DEPT2,"January 27, 2021",9:19:43 am,
221,1,37,DEPT7,20,DEPT2,"January 28, 2021",12:58:43 pm,20
222,0,37,DEPT7,15,DEPT6,"January 26, 2021",5:12:51 pm,
222,1,37,DEPT7,15,DEPT6,"January 26, 2021",5:15:37 pm,15
223,0,9,DEPT4,,DEPT2,"January 26, 2021",5:17:56 pm,
223,1,9,DEPT4,,DEPT2,"January 28, 2021",10:07:54 am,3
224,0,9,DEPT4,37,DEPT7,"January 26, 2021",5:27:03 pm,
224,1,9,DEPT4,37,DEPT7,"January 26, 2021",5:31:05 pm,37
224,2,37,DEPT7,,DEPT4,"January 27, 2021",9:20:59 am,
224,1,37,DEPT7,,DEPT4,"January 27, 2021",9:28:33 am,17
225,0,3,DEPT2,35,DEPT6,"January 26, 2021",5:29:41 pm,
225,1,3,DEPT2,35,DEPT6,"January 27, 2021",8:55:39 am,35
225,2,35,DEPT6,37,DEPT7,"January 28, 2021",9:08:57 am,
225,1,35,DEPT6,37,DEPT7,"January 28, 2021",2:39:13 pm,37
225,2,37,DEPT7,,DEPT6,"January 29, 2021",9:29:24 am,
225,1,37,DEPT7,,DEPT6,"January 29, 2021",9:51:53 am,28
226,0,3,DEPT2,35,DEPT6,"January 26, 2021",5:29:41 pm,
226,1,3,DEPT2,35,DEPT6,"January 27, 2021",8:55:45 am,35
226,2,35,DEPT6,37,DEPT7,"January 28, 2021",9:08:31 am,
226,1,35,DEPT6,37,DEPT7,"January 28, 2021",2:39:02 pm,37
226,2,37,DEPT7,,DEPT6,"January 29, 2021",9:28:45 am,
226,1,37,DEPT7,,DEPT6,"January 29, 2021",9:51:19 am,28
227,0,9,DEPT4,37,DEPT7,"January 26, 2021",5:55:47 pm,
227,1,9,DEPT4,37,DEPT7,"January 26, 2021",6:19:04 pm,37
227,2,37,DEPT7,20,DEPT2,"February 04, 2021",8:48:20 am,
227,1,37,DEPT7,20,DEPT2,"February 04, 2021",6:04:48 pm,20
228,0,3,DEPT2,37,DEPT7,"January 26, 2021",6:59:23 pm,
228,1,3,DEPT2,37,DEPT7,"January 27, 2021",9:18:25 am,37
229,0,3,DEPT2,37,DEPT7,"January 26, 2021",6:59:23 pm,
229,1,3,DEPT2,37,DEPT7,"January 27, 2021",9:14:26 am,37
229,2,37,DEPT7,20,DEPT2,"January 27, 2021",9:19:02 am,
229,1,37,DEPT7,20,DEPT2,"January 28, 2021",12:58:50 pm,20
230,0,11,DEPT4,3,DEPT2,"January 27, 2021",8:55:37 am,
230,1,11,DEPT4,3,DEPT2,"January 28, 2021",10:08:11 am,3
231,0,11,DEPT4,3,DEPT2,"January 27, 2021",8:55:37 am,
231,1,11,DEPT4,3,DEPT2,"January 27, 2021",10:36:54 am,3
232,0,13,DEPT5,20,DEPT2,"January 27, 2021",9:37:47 am,
232,1,13,DEPT5,20,DEPT2,"January 28, 2021",12:59:03 pm,20
233,0,35,DEPT6,3,DEPT2,"January 27, 2021",10:07:41 am,
233,1,35,DEPT6,3,DEPT2,"January 27, 2021",10:37:04 am,3
234,0,5,DEPT3,28,DEPT6,"January 27, 2021",10:28:32 am,
234,1,5,DEPT3,28,DEPT6,"January 27, 2021",10:30:00 am,28
234,3,5,DEPT3,28,DEPT6,"January 29, 2021",11:45:35 am,28
235,0,3,DEPT2,35,DEPT6,"January 27, 2021",11:28:39 am,
235,1,3,DEPT2,35,DEPT6,"January 27, 2021",11:40:00 am,35
235,2,35,DEPT6,3,DEPT2,"January 27, 2021",11:40:36 am,
235,1,35,DEPT6,3,DEPT2,"January 27, 2021",3:45:50 pm,3
236,0,17,DEPT4,,DEPT3,"January 27, 2021",11:49:00 am,
236,1,17,DEPT4,,DEPT3,"January 27, 2021",3:46:00 pm,5
237,0,38,DEPT3,3,DEPT2,"January 27, 2021",12:03:02 pm,
237,1,38,DEPT3,3,DEPT2,"January 27, 2021",1:14:40 pm,3
238,0,4,DEPT3,,DEPT2,"January 27, 2021",1:17:49 pm,
238,1,4,DEPT3,,DEPT2,"January 28, 2021",10:08:00 am,3
239,0,17,DEPT4,37,DEPT7,"January 27, 2021",1:23:16 pm,
239,1,17,DEPT4,37,DEPT7,"January 27, 2021",2:12:54 pm,37
239,2,37,DEPT7,,DEPT4,"February 04, 2021",8:47:49 am,
239,1,37,DEPT7,,DEPT4,"February 04, 2021",8:53:25 am,17
240,0,36,DEPT6,20,DEPT2,"January 27, 2021",3:07:23 pm,
240,1,36,DEPT6,20,DEPT2,"January 28, 2021",12:59:12 pm,20
241,0,11,DEPT4,3,DEPT2,"January 27, 2021",3:24:48 pm,
242,0,11,DEPT4,3,DEPT2,"January 27, 2021",3:24:48 pm,
242,1,11,DEPT4,3,DEPT2,"January 28, 2021",10:08:22 am,3
243,0,11,DEPT4,,DEPT1,"January 27, 2021",3:27:21 pm,
243,1,11,DEPT4,,DEPT1,"January 27, 2021",3:28:22 pm,7
244,0,11,DEPT4,,DEPT1,"January 27, 2021",3:27:21 pm,
244,1,11,DEPT4,,DEPT1,"January 28, 2021",8:43:36 am,6
246,0,11,DEPT4,35,DEPT6,"January 27, 2021",3:39:18 pm,
246,1,11,DEPT4,35,DEPT6,"January 27, 2021",3:51:32 pm,35
246,2,35,DEPT6,37,DEPT7,"January 28, 2021",9:08:00 am,
246,1,35,DEPT6,37,DEPT7,"January 28, 2021",2:38:20 pm,37
246,2,37,DEPT7,,DEPT6,"January 29, 2021",9:32:05 am,
246,1,37,DEPT7,,DEPT6,"January 29, 2021",9:51:32 am,28
247,0,10,DEPT4,5,DEPT3,"January 27, 2021",3:43:58 pm,
247,1,10,DEPT4,5,DEPT3,"January 27, 2021",3:45:42 pm,5
248,0,3,DEPT2,35,DEPT6,"January 27, 2021",3:45:36 pm,
248,1,3,DEPT2,35,DEPT6,"January 27, 2021",3:51:08 pm,35
249,0,4,DEPT3,5,DEPT3,"January 27, 2021",4:29:57 pm,
249,1,4,DEPT3,5,DEPT3,"January 28, 2021",10:32:57 am,5
250,0,11,DEPT4,8,DEPT3,"January 27, 2021",4:49:36 pm,
250,1,11,DEPT4,8,DEPT3,"February 05, 2021",1:48:22 pm,8
251,0,11,DEPT4,8,DEPT3,"January 27, 2021",4:49:36 pm,
251,1,11,DEPT4,8,DEPT3,"February 05, 2021",1:49:23 pm,8
252,0,37,DEPT7,,DEPT6,"January 27, 2021",6:19:59 pm,
252,1,37,DEPT7,,DEPT6,"January 27, 2021",6:21:26 pm,36
252,2,35,DEPT6,37,DEPT7,"January 28, 2021",10:57:10 am,
252,1,35,DEPT6,37,DEPT7,"January 28, 2021",2:35:31 pm,37
252,2,37,DEPT7,,DEPT6,"January 28, 2021",2:42:21 pm,
252,1,37,DEPT7,,DEPT6,"January 28, 2021",2:55:46 pm,35
252,2,35,DEPT6,37,DEPT7,"January 28, 2021",3:50:28 pm,
252,1,35,DEPT6,37,DEPT7,"January 28, 2021",4:13:50 pm,37
252,2,37,DEPT7,,DEPT6,"January 29, 2021",9:31:05 am,
252,1,37,DEPT7,,DEPT6,"January 29, 2021",9:49:56 am,28
253,0,36,DEPT6,37,DEPT7,"January 27, 2021",6:21:49 pm,
253,1,36,DEPT6,37,DEPT7,"January 28, 2021",8:47:00 am,37
254,0,37,DEPT7,36,DEPT6,"January 28, 2021",8:47:53 am,
254,1,37,DEPT7,36,DEPT6,"January 28, 2021",11:32:17 am,36
255,0,37,DEPT7,36,DEPT6,"January 28, 2021",8:48:28 am,
